rand	opp
0.850359712	11.82
0.850410959	62.08
0.851734475	99.44
0.85237419	3535.06
0.853702233	419.33
0.85377176	22.07
0.854223084	299.67
0.854247857	10.96
0.855190502	61.95
0.855212355	31.01
0.855613211	103.88
0.856102004	18.8
0.856155779	13.63
0.856823544	138
0.857128479	170.32
0.857712387	180.72
0.857884668	31.39
0.859016712	88.41
0.859138973	45.5
0.860378188	39.13
0.860474979	20.29
0.860684293	511.41
0.861918776	73.22
0.862095238	45.26
0.863435794	346.35
0.864256732	23.43
0.865027741	361.72
0.865077035	441.89
0.86526888	44.57
0.866790767	116.41
0.86719084	831.61
0.867814604	67.03
0.868103167	79.77
0.868512111	22.59
0.869226489	62.48
0.869695457	17.42
0.869768863	170.84
0.870419407	101.9
0.870975731	105.51
0.871385084	22.9
0.871565495	27.28
0.873263889	20.12
0.874519846	6.83
0.874688279	28.06
0.87487462	1133.89
0.875555556	13.79
0.875943685	42.93
0.876015727	66.84
0.876376376	17.51
0.876557864	14.77
0.877701634	16.65
0.878078078	29.24
0.878130315	149.73
0.880297824	15.37
0.880478088	17.68
0.880507842	58.95
0.880636605	19.92
0.881247134	19.22
0.881340351	766.96
0.881689326	30.48
0.88253012	14.65
0.882677975	137.38
0.882944963	97.38
0.883205456	20.72
0.883505155	77.13
0.884067274	68.86
0.884156729	57.09
0.884281945	46.92
0.884926814	227.32
0.885885886	32.45
0.8860038	13.99
0.88606711	241.09
0.886331617	748.64
0.886746988	51.52
0.887109688	11.08
0.887769966	140.17
0.887993554	11.02
0.8882	44.41
0.888658368	12.85
0.888828507	114.49
0.88940956	18.98
0.890048622	137.29
0.890637293	11.32
0.892581602	60.16
0.892622119	307.91
0.892894462	17.09
0.893038542	29.89
0.893081761	19.88
0.894705882	15.21
0.895809549	1169.13
0.895990353	29.72
0.896	14.56
0.896415288	113.28
0.896548139	172.46
0.896551724	44.46
0.896688673	173.85
0.896749522	4.69
0.896963124	16.54
0.897058824	16.47
0.897951719	24.55
0.898039216	16.03
0.898061737	25.02
0.898328691	19.35
0.898468708	26.99
0.899226916	165.17
0.900250417	21.57
0.900938	39.38
0.900975244	12.01
0.901195085	53.54
0.901919853	285.16
0.902044293	10.59
0.90213198	44.43
0.902328223	47.67
0.90249584	54.24
0.902533908	85.84
0.903110911	200.31
0.903119623	241.44
0.903282231	87.79
0.903564388	169.59
0.903817915	12.31
0.903957651	71.72
0.904086739	43.36
0.904225352	38.52
0.904667982	13.76
0.904985889	19.24
0.905636159	232.83
0.905637745	22.65
0.905706333	52.06
0.905802758	34.81
0.905937684	15.41
0.906360424	76.95
0.906367784	45.69
0.906403941	9.2
0.90643899	50.96
0.906859216	2619.88
0.9072597	67.11
0.907500663	34.24
0.907507756	219.39
0.907537068	44.07
0.907734807	49.29
0.907949173	61.45
0.908203991	20.48
0.908605174	32.31
0.908770669	758.46
0.909833235	447.92
0.910065515	15.28
0.910301788	97.73
0.910600879	18.64
0.910757946	14.9
0.91103139	50.79
0.911060669	44.15
0.911313519	19.01
0.911499097	15.14
0.911511565	33.89
0.911749615	17.77
0.912028725	10.16
0.912334983	44.23
0.912455884	106
0.912654773	230.71
0.912761209	404.91
0.913117547	10.72
0.913197581	131.4
0.913787936	243.89
0.913857678	12.2
0.914240706	145.09
0.914698883	49.97
0.914728682	14.16
0.914893617	14.19
0.914893617	74.39
0.914992722	31.43
0.915106117	14.66
0.916080563	57.31
0.916212534	26.9
0.916458971	290.49
0.916571429	32.08
0.917233869	168.45
0.917484583	105.63
0.917531691	191.81
0.918053165	96.01
0.91815118	19.07
0.9182005	205.53
0.918271489	19.55
0.918886199	15.18
0.919261405	25.39
0.919412669	161.55
0.920020978	70.17
0.920700784	19.97
0.920809659	129.65
0.9216858	175.83
0.922115076	2182.13
0.922428331	10.94
0.922434368	23.19
0.922879177	14.36
0.92321755	30.3
0.923692103	55.44
0.924462866	109.29
0.924843424	13.29
0.924884793	20.07
0.92527947	1058.64
0.925373134	19.84
0.925636672	27.26
0.926139209	110.97
0.926220991	26.74
0.92627058	12.94
0.926342072	296.8
0.926410835	20.52
0.926848714	46.5
0.927038627	8.64
0.927116827	17.3
0.927226027	10.83
0.927519819	16.38
0.927613941	10.38
0.927660087	154.14
0.928083491	48.91
0.928265525	8.67
0.928476233	20.9
0.928566999	149.75
0.928571429	22.75
0.928691275	11.07
0.928953898	71.13
0.92967853	32.39
0.929807692	9.67
0.930022157	100.74
0.93040293	15.24
0.930534496	98.19
0.93065371	21.07
0.931030641	83.56
0.931262393	112.72
0.931415929	4.21
0.931482575	15.77
0.93176649	36.87
0.932129964	77.46
0.932167832	13.33
0.932330827	13.64
0.932560459	74.81
0.93269962	24.53
0.932773109	12.21
0.932911837	26.56
0.932955619	19.76
0.933004521	22.7
0.933602151	34.73
0.933727811	7.89
0.933734035	62.14
0.933789954	8.18
0.933858409	208.68
0.934216435	41.61
0.934260064	32.26
0.934620864	59.04
0.934692942	81.58
0.934797529	13.62
0.935070988	260.81
0.935301508	29.78
0.935418769	18.54
0.935600907	20.63
0.93567424	31.71
0.935839185	67.97
0.935900133	133.45
0.936288089	20.28
0.936445665	23.87
0.936606588	75.35
0.937453323	50.21
0.937987858	21.63
0.938292241	67.36
0.938331318	15.52
0.938425104	15.85
0.938634399	10.86
0.93876492	36.18
0.938848921	7.83
0.939130435	51.84
0.939201452	51.75
0.939276486	72.7
0.939637827	23.35
0.93974422	38.21
0.939942803	9.86
0.939965695	10.96
0.940022624	390.57
0.940087677	19.3
0.940546968	7.91
0.940553088	93.19
0.941070137	26.03
0.941346551	22.79
0.941387025	21.04
0.941729323	10.02
0.941740413	25.54
0.941773269	21.35
0.942018611	13.16
0.942078365	11.06
0.942119323	10.58
0.942166141	8.96
0.942471786	34.24
0.942555299	28.55
0.942746449	43.8
0.942758621	13.67
0.943112245	36.97
0.943233654	18.61
0.943378458	80.14
0.943547617	197.56
0.943934079	339.08
0.944152696	93.49
0.944393801	20.72
0.944493007	21.61
0.944569362	96.62
0.944872147	68.73
0.945070619	271.67
0.945178849	24.31
0.945209493	32.26
0.946935041	10.35
0.947112265	262.71
0.947161115	226.04
0.947175348	12.91
0.947227789	28.36
0.947246507	126.77
0.947532144	45.69
0.947607707	43.77
0.947974217	41.18
0.948186679	326.29
0.948373984	23.33
0.948692605	105.58
0.948965827	42.21
0.949332674	38.41
0.949361314	20.81
0.949516324	31.41
0.949547834	19.95
0.949573159	47.83
0.949648608	106.75
0.949755757	13.61
0.949806162	139.65
0.949851534	115.16
0.949979071	45.39
0.950421671	37.19
0.950687146	23.52
0.950690335	57.84
0.950697211	38.18
0.951339286	21.31
0.951347798	14.47
0.951505017	11.38
0.951558393	25.34
0.951685855	46.29
0.951764706	8.09
0.951816385	62.62
0.95185678	78.69
0.952313503	20.17
0.952344083	246
0.952571143	38.16
0.952905812	38.04
0.953081877	20.72
0.953106682	24.39
0.953238953	22.22
0.95328662	57.14
0.953318449	46.97
0.953328233	12.46
0.953473132	14.55
0.953731005	42.05
0.953898476	75.73
0.954113924	18.09
0.954418405	88.78
0.954460787	148.6
0.954463597	148.4
0.954483386	20.97
0.954545455	9.03
0.954585026	65.79
0.954589528	59.07
0.954602473	159.81
0.95532646	27.8
0.955435235	22.94
0.955614973	35.74
0.955666563	30.61
0.955917119	68.74
0.955957086	16.93
0.956056636	1864.32
0.956068428	94.45
0.956459672	26.8
0.956631731	26.47
0.956874602	300.65
0.95687885	9.32
0.956955143	21.12
0.957051654	32.98
0.957572573	72.9
0.957576405	89.61
0.957915832	4.78
0.958064516	56.43
0.958097395	59.22
0.958167331	9.62
0.958651399	15.07
0.958737261	38.57
0.958742633	14.64
0.958862144	21.91
0.958981467	186.8
0.959167951	37.35
0.959451849	51.11
0.959554513	16.37
0.959604287	11.64
0.959656332	25.69
0.959680561	98.54
0.960195531	13.75
0.960251046	13.77
0.960378984	11.15
0.960549862	118.09
0.960592914	26.57
0.961002786	44.85
0.961025093	36
0.961180973	17.58
0.961481917	32.7
0.961501444	9.99
0.961518047	36.23
0.96171967	16.33
0.961837217	56.96
0.962068646	207.98
0.962162162	10.68
0.962600622	733.03
0.962636222	18.55
0.962699822	10.84
0.962820513	22.53
0.96340652	14.48
0.963706234	22.57
0.963718821	21.25
0.963724305	7.97
0.963735718	19.4
0.964059197	45.6
0.96411093	17.73
0.964473355	38.55
0.964802725	33.99
0.964874123	177.45
0.964875296	297.5
0.964912281	7.7
0.964934651	30.27
0.965066438	90.06
0.965167464	100.86
0.965255157	8.89
0.965682706	2692.7
0.965898175	20.11
0.965918204	24.09
0.966124661	7.13
0.966173362	13.71
0.966237942	12.02
0.966338062	40.19
0.966807035	39.03
0.966968912	29.86
0.967067109	46.69
0.967081851	10.87
0.96709688	295.98
0.967125891	101.79
0.967192545	1048.34
0.967206478	23.89
0.967213115	11.8
0.967267869	14.48
0.967388925	44.2
0.96744373	24.07
0.967542245	115.66
0.967556042	167.9
0.96771557	23.68
0.967729393	24.89
0.967843813	33.71
0.967889908	2.11
0.967982924	27.21
0.968102073	6.07
0.968224299	10.36
0.968372424	27.25
0.968471148	16.28
0.968867925	10.27
0.969458363	81.26
0.969498617	143.67
0.969593618	167.73
0.96969697	14.4
0.969712794	18.57
0.969827586	6.75
0.969887077	15.46
0.969967734	39.08
0.970074813	38.9
0.970362239	17.68
0.970381526	19.33
0.970427719	76.46
0.970566038	77.16
0.970584685	241.2
0.970605526	33.02
0.970790378	50.85
0.970810267	19.29
0.970926829	49.76
0.9709348	12.36
0.971102971	95.44
0.971156539	69.36
0.971168774	43.79
0.971204188	29.68
0.97121237	59.04
0.971291595	342.39
0.971339239	18.64
0.971549404	25.27
0.971807629	275.42
0.971830986	10.35
0.971870605	13.82
0.972162741	9.08
0.972318339	28.1
0.972386588	29.58
0.97240865	26.08
0.972555746	17.01
0.972746331	9.28
0.97277459	291.56
0.972896412	278.19
0.972988843	33.14
0.973001159	83.97
0.97313023	148.85
0.973173752	23.58
0.973183391	292.5
0.973220242	102.12
0.973298051	40.46
0.973463448	170.58
0.973514464	99.61
0.973603839	89.26
0.973717949	15.19
0.973962571	11.97
0.97404231	85.18
0.974233959	273.75
0.974365418	116.31
0.974631268	16.52
0.974664837	92.33
0.974714028	16.19
0.974725887	52.45
0.974860335	27.92
0.974936948	123.7
0.975079293	21.52
0.975106082	68.94
0.975172001	32.6
0.975266362	25.63
0.975345761	16.22
0.975385528	32.89
0.975421348	13.89
0.975431546	106.8
0.975431889	137.77
0.975459126	60.02
0.975605496	167.57
0.975657427	54.91
0.975764799	24.56
0.975958673	49.12
0.975988701	20.73
0.976109894	49.03
0.97613331	341.51
0.976405622	19.45
0.976582403	99.67
0.97662233	24.23
0.976624857	17.13
0.976850164	53.59
0.976970033	35.21
0.977161501	17.97
0.977189409	23.99
0.9772181	93.51
0.977249045	56.27
0.977457733	15.61
0.977465986	22.99
0.97754491	6.53
0.977634409	45.46
0.977751291	24.61
0.978035387	32.06
0.978210117	12.57
0.978295394	36.96
0.97838785	16.75
0.97848317	45.93
0.978563284	42.91
0.978563637	385.74
0.978605008	102
0.978630931	27.02
0.978778692	158.2
0.978866475	91.71
0.978881067	26.42
0.979128673	96.64
0.979214239	626.09
0.979320532	26.52
0.97938877	13.78
0.979458119	55.31
0.979689704	34.73
0.979719942	20.29
0.97985469	29.67
0.979859628	96.33
0.979888268	26.31
0.980266976	16.89
0.980279376	23.86
0.980287693	18.4
0.980351171	23.45
0.9803849	26.49
0.980402138	38.52
0.980492813	19.1
0.980645161	7.6
0.98065948	92.79
0.980668208	46.67
0.980900535	106.31
0.981051634	41.42
0.981124333	23.91
0.981164384	11.46
0.98124383	9.94
0.981348637	6.84
0.981463415	20.12
0.98156956	33.02
0.981613892	9.61
0.981677917	10.18
0.981733385	25.26
0.98178634	28.03
0.981790592	25.88
0.981904762	10.31
0.981910275	13.57
0.981921488	19.01
0.98193627	48.38
0.981969487	7.08
0.981996727	12
0.982068607	37.79
0.982098595	35.66
0.982109809	15.92
0.982264666	57.6
0.982421095	24.59
0.982660833	60.64
0.982670744	9.64
0.982686567	16.46
0.982691811	38.04
0.982809612	106.34
0.982817869	8.58
0.982827914	215.2
0.982903041	85.66
0.983189832	71.94
0.983263598	23.5
0.983333333	11.8
0.983382209	20.12
0.983412322	16.6
0.983481576	69.66
0.983531565	21.5
0.983556238	44.86
0.983615819	17.41
0.983662941	11.44
0.983663944	33.72
0.983725136	10.88
0.983750666	73.86
0.983797004	64.36
0.983809118	23.09
0.98388721	9.77
0.983914209	18.35
0.983947368	37.39
0.984002327	33.83
0.984076433	15.45
0.984090252	34.02
0.984090909	21.65
0.984219269	11.85
0.984258492	11.88
0.984390486	39.73
0.984443062	110.74
0.984520124	6.36
0.98452381	33.08
0.984624146	17.29
0.984653465	99.45
0.984826065	366.05
0.984848485	32.5
0.984868421	14.97
0.984968803	34.73
0.984986595	18.37
0.985	5.91
0.985074627	7.92
0.985121107	28.47
0.985188724	20.62
0.985245902	6.01
0.985249622	26.05
0.985352863	14.8
0.985491377	36
0.985529918	25.2
0.985534591	15.67
0.985595568	17.79
0.985660059	23.37
0.985790409	16.65
0.985871272	12.56
0.985980234	42.9
0.986134895	178.52
0.986165552	128.31
0.98619186	27.14
0.986257696	179.42
0.986352357	7.95
0.986368062	10.13
0.986413043	7.26
0.986475063	11.67
0.986486486	29.2
0.98649789	70.14
0.986513487	19.75
0.986582929	34.56
0.986735446	13.39
0.986774744	23.13
0.986813187	8.98
0.986815416	9.73
0.986842105	6
0.986857143	17.27
0.98699422	6.83
0.987035069	46.44
0.98707483	14.51
0.987101669	13.01
0.987133984	22.25
0.987164527	8.46
0.987261146	9.3
0.987320654	29.59
0.987332199	52.22
0.987473904	14.19
0.98757764	22.26
0.98762451	32.72
0.987650556	64.78
0.987711023	79.57
0.987746506	51.59
0.987746563	33.05
0.987884436	10.6
0.987925357	18
0.987987988	16.45
0.988072648	72.9
0.988074957	5.8
0.988080457	79.58
0.988101266	39.03
0.988128886	17.48
0.988135934	49.14
0.98825257	6.73
0.988352745	5.94
0.98843593	253.86
0.988450704	35.09
0.988564168	7.78
0.988582303	41.56
0.988794436	25.59
0.988853503	12.42
0.988937888	132.31
0.988939165	19.67
0.988977342	16.15
0.988979737	27.82
0.989022588	187.4
0.989030276	22.54
0.989053948	12.65
0.989057751	32.54
0.989085116	291.79
0.989115646	43.62
0.989149133	149.5
0.989329685	36.16
0.989333333	7.42
0.989417989	35.53
0.989534884	17.02
0.989572471	18.98
0.989642061	75.48
0.989677419	7.67
0.9897343	65.56
0.98974042	80.07
0.989792984	68.85
0.98985725	26.35
0.989969261	61.19
0.990154712	42.24
0.990170247	97.71
0.990398293	27.85
0.990473771	77.98
0.990485986	38.52
0.990631692	37.01
0.990743975	56.73
0.990878541	20.64
0.99092559	16.38
0.991042866	15.49
0.991088788	61.17
0.991120507	23.44
0.991154791	20.17
0.991173875	11.23
0.991294886	9.11
0.991387306	149.64
0.991400491	8.07
0.991493886	55.95
0.991507431	14.01
0.991656886	388.67
0.991691843	13.13
0.991800357	27.82
0.991810737	10.9
0.991822992	20.62
0.991830065	6.07
0.991869919	18.3
0.991912657	24.53
0.991921523	17.19
0.992011278	21.11
0.992131148	60.52
0.992183138	17.77
0.992201141	85.24
0.992213115	24.21
0.992217551	110.92
0.992241122	66.5
0.992252066	19.21
0.992303746	19.34
0.992313605	12.91
0.99235474	6.49
0.992476105	453.77
0.992488263	21.14
0.992552751	47.98
0.992589364	22.77
0.992607196	20.14
0.992642551	32.38
0.992691585	47.54
0.992710706	21.79
0.992718447	28.63
0.992740765	61.54
0.992750705	24.65
0.992789657	79.86
0.992792793	22.04
0.99283521	9.7
0.99286835	69.61
0.992878475	86.44
0.992890995	12.57
0.992911392	19.61
0.992934527	21.08
0.992948551	38.02
0.99309816	12.95
0.993217465	23.43
0.993230174	20.54
0.993239437	17.63
0.993243243	10.29
0.993338558	25.35
0.993343195	13.43
0.993424985	16.62
0.993503345	512.3
0.993564533	27.79
0.993569132	27.81
0.993569132	43.26
0.993569132	52.53
0.993582888	9.29
0.9936	6.21
0.993660856	56.43
0.99368984	92.91
0.993793103	14.41
0.993914807	29.4
0.993939394	8.2
0.994011976	8.3
0.994094488	5.05
0.994121105	16.91
0.994198612	87.4
0.994204426	18.87
0.994263862	5.2
0.994275563	50.37
0.994295744	45.32
0.994308671	29.7
0.994318182	22.75
0.994379391	21.23
0.994384988	207.2
0.994399502	15.98
0.994413408	7.12
0.994444444	32.22
0.994454713	5.38
0.994491525	23.47
0.99459602	75.46
0.994673768	7.47
0.994683208	22.45
0.994687131	16.85
0.994688143	58.05
0.994699647	11.26
0.994705493	30.06
0.994729908	15.1
0.994733377	15.11
0.994736842	5.67
0.994759825	11.39
0.994762955	36.09
0.994780664	80.05
0.994790375	80.2
0.994837758	13.49
0.994847132	28.96
0.994858612	15.48
0.994909945	25.41
0.994913928	25.43
0.994936709	11.79
0.994954591	39.44
0.994955374	25.64
0.995072374	32.31
0.995079951	8.09
0.995114859	171.11
0.995157606	108.92
0.995159423	94.57
0.995162405	72
0.995163241	8.23
0.995253165	18.87
0.995268139	18.93
0.9953125	6.37
0.995376344	92.57
0.995454545	10.95
0.995517928	19.99
0.995526637	24.48
0.99553597	173.95
0.995538859	42.4
0.995570321	8.99
0.995693368	11.56
0.995698925	9.26
0.995712755	9.29
0.99572101	23.27
0.99573084	48.98
0.995764208	84.63
0.995769882	58.85
0.995780591	16.52
0.995884774	7.26
0.995930233	17.13
0.995990836	52.17
0.996031746	10.04
0.996047431	7.56
0.996060295	58.15
0.996071584	22.82
0.996077201	63.48
0.996082272	91.53
0.996183206	15.66
0.996185446	33.95
0.996208531	10.51
0.996212121	5.26
0.996260906	23.98
0.996268657	10.68
0.996296824	69.95
0.996328029	8.14
0.996366279	13.71
0.99639964	11.07
0.996474098	36.74
0.996541288	23.05
0.996544575	28.84
0.996555683	8.68
0.996575342	17.46
0.996582031	40.82
0.996635262	29.62
0.99668996	27.1
0.996726678	12.18
0.996756757	9.22
0.996771743	52.49
0.996816976	37.58
0.996865204	12.72
0.996865906	44.53
0.996883077	131.13
0.996897622	9.64
0.99692055	145.68
0.99702381	6.7
0.997080526	310.79
0.9971285	13.89
0.997150997	21
0.99715424	17.52
0.99715424	17.52
0.997194295	42.65
0.997214485	25.06
0.997229551	75.59
0.997248968	14.5
0.997251237	18.14
0.997275204	18.3
0.997315436	7.43
0.997316637	11.15
0.997329773	37.35
0.997390737	15.29
0.997392363	172.12
0.99739922	15.34
0.997438087	23.36
0.99746643	39.37
0.997469856	252.31
0.997487437	3.97
0.9975	11.97
0.997536946	20.25
0.997643177	42.33
0.997647059	12.72
0.997683845	51.69
0.997685185	8.62
0.997695853	4.33
0.997717639	30.6
0.997745209	8.85
0.997761194	13.37
0.997776543	17.95
0.997829626	18.39
0.99784089	60.08
0.997856377	9.31
0.997858672	9.32
0.997874601	37.56
0.997876448	51.69
0.997879859	14.12
0.997901364	28.53
0.997903564	38.08
0.997934951	19.33
0.997936726	14.51
0.997946612	14.58
0.997956403	14.65
0.997957099	9.77
0.997991968	4.97
0.998035363	5.08
0.998043053	5.1
0.998056365	30.81
0.998075813	51.87
0.998080614	15.6
0.998102467	5.26
0.998107852	10.55
0.998134328	32.1
0.99816273	38.03
0.998170174	10.91
0.998171846	5.46
0.99818347	10.99
0.998190045	11.03
0.998202516	16.66
0.998214286	11.18
0.998296422	29.3
0.998358638	24.33
0.998439126	19.19
0.99847561	26.2
0.998487141	6.6
0.998493068	33.13
0.99850075	6.66
0.998505232	13.36
0.998522895	6.76
0.998584572	14.11
0.99859353	7.1
0.998614958	21.63
0.998671096	30.06
0.99869961	7.68
0.998715478	15.55
0.99871959	7.8
0.998722317	23.45
0.998728005	94.22
0.998734978	15.79
0.99877601	24.48
0.998793727	49.68
0.998815166	16.86
0.998817967	8.45
0.998818665	16.91
0.998823529	16.98
0.998827839	68.17
0.998862344	17.56
0.998863313	35.15
0.998869631	79.53
0.998879283	62.39
0.998903509	27.33
0.998907104	27.42
0.998938992	37.66
0.998954849	47.79
0.999004315	30.1
0.999020568	10.2
0.99902439	10.24
0.999028183	10.28
0.999028857	72.01
0.999061473	21.29
0.999066293	10.7
0.999094203	11.03
0.999096658	22.12
0.999114848	45.15
0.999115827	11.3
0.999125109	11.42
0.999131944	11.51
0.999135696	23.12
0.999152542	11.79
0.999158391	59.36
0.999167361	12
0.999175258	24.23
0.999178138	48.63
0.999183673	12.24
0.999184339	24.5
0.999188312	24.62
0.999211978	50.72
0.999236932	26.19
0.999256506	13.44
0.999262537	27.1
0.999298246	14.24
0.999343724	60.91
0.999353169	15.45
0.999359385	31.2
0.999393204	16.47
0.999394673	16.51
0.999402628	16.73
0.999418605	17.19
0.99942029	17.24
0.999423963	17.35
0.999427344	69.81
0.999429224	17.51
0.999452754	54.79
0.999493543	39.47
0.999510044	61.2
0.999545936	66.04
0.999598434	99.57
0.999598877	24.92
0.999637024	27.54
0.999652778	28.79
0.999657182	29.16
0.999694002	32.67
0.999704404	33.82
0.999719888	35.69
0.999753876	40.62
0.999754119	40.66
0.999794366	48.62
0.999823975	56.8
0.999836468	61.14
0.999857326	70.08
0.999874087	79.41
1	0.51
1	0.51
1	0.51
1	0.51
1	0.51
1	0.51
1	0.51
1	0.52
1	0.52
1	0.52
1	0.52
1	0.52
1	0.53
1	0.53
1	0.53
1	0.53
1	0.53
1	0.53
1	0.53
1	0.53
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.54
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.55
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.56
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.57
1	0.58
1	0.58
1	0.58
1	0.58
1	0.58
1	0.58
1	0.58
1	0.58
1	0.58
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.59
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.6
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.61
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.62
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.63
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.64
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.65
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.66
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.67
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.68
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.69
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
